date,code,open,high,low,close,preclose,volume,amount,adjustflag,turn,tradestatus,pctChg,peTTM,pbMRQ,psTTM,pcfNcfTTM,isST
2015-02-05,sz.002714,51.06624681,51.65945582,48.261072,48.3616159,51.06624681,1194050.0,58811533.0,1.0,1.665075,1.0,-5.2963,73.138533,6.222297,4.45437,68.69365,0.0
2015-02-06,sz.002714,48.3616159,48.81406345,46.7529135,48.75373711,48.3616159,1079421.0,51245435.0,1.0,1.505227,1.0,0.8108,73.731548,6.272748,4.490486,69.250625,0.0
2015-02-09,sz.002714,48.75373711,49.9703183,47.8588964,49.63852343,48.75373711,885230.0,43263567.0,1.0,1.234432,1.0,1.8148,75.069633,6.386587,4.57198,70.50739,0.0
2015-02-10,sz.002714,49.27656539,50.0708622,47.92927713,48.47221419,49.63852343,624839.0,30373150.0,1.0,0.871323,1.0,-2.3496,73.305794,6.236527,4.464557,68.850745,0.0
2015-02-11,sz.002714,48.64313882,48.75373711,47.46677519,47.5572647,48.47221419,751181.0,35841306.0,1.0,1.047504,1.0,-1.8876,71.922092,6.118808,4.380285,67.551136,0.0
2015-02-12,sz.002714,48.24096322,51.77005411,47.43661202,50.0708622,47.5572647,1592780.0,79364229.0,1.0,2.221094,1.0,5.2854,75.723471,6.442212,4.611801,71.121492,0.0
2015-02-13,sz.002714,50.04069903,50.59369048,49.5681427,50.20156927,50.0708622,1190802.0,59084616.0,1.0,1.660545,1.0,0.261,75.921142,6.459029,4.62384,71.30715,0.0
2015-02-16,sz.002714,50.16135171,51.1768451,49.78933928,50.95564852,50.20156927,1154538.0,58272939.0,1.0,1.609976,1.0,1.5021,77.061556,6.556051,4.693295,72.378257,0.0
2015-02-17,sz.002714,50.95564852,51.3779329,50.27195,50.41271146,50.95564852,934526.0,47199451.0,1.0,1.303175,1.0,-1.0655,151.298931,6.486195,4.658342,71.60706,0.0
2015-02-25,sz.002714,50.4730378,52.27277361,49.28661978,52.1822841,50.41271146,1703514.0,86557908.0,1.0,2.37551,1.0,3.5102,156.609783,6.713872,4.821858,74.120591,0.0
2015-02-26,sz.002714,52.19233849,54.77631672,52.19233849,54.52495697,52.1822841,2076744.0,111405169.0,1.0,2.895971,1.0,4.4894,163.640627,7.015285,5.038331,77.448163,0.0
